Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,TotalIncome,EMI,Income_to_Loan,Loan_Status
1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,1,8069.0,0.6944444444444444,32.276,1
1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,2,5318.0,0.4111111111111111,35.932432432432435,1
1,1,0,0,0,2130,6666.0,70.0,180.0,1.0,1,8796.0,0.3888888888888889,125.65714285714286,0
1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,0,9481.0,0.8638888888888889,30.485530546623796,0
1,1,3,0,0,3466,3428.0,150.0,360.0,1.0,0,6894.0,0.4166666666666667,45.96,1
0,1,2,0,0,2031,1632.0,113.0,480.0,1.0,1,3663.0,0.23541666666666666,32.415929203539825,1
1,1,0,1,0,3074,1800.0,123.0,360.0,0.0,1,4874.0,0.3416666666666667,39.6260162601626,0
1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,1,6598.0,0.5138888888888888,35.66486486486487,0
0,0,0,1,0,3400,0.0,95.0,360.0,1.0,0,3400.0,0.2638888888888889,35.78947368421053,0
1,1,2,1,0,2192,1742.0,45.0,360.0,1.0,1,3934.0,0.125,87.42222222222222,1
1,0,0,0,0,2500,0.0,55.0,360.0,1.0,1,2500.0,0.1527777777777778,45.45454545454545,1
1,1,3,0,1,5677,1424.0,100.0,360.0,1.0,0,7101.0,0.2777777777777778,71.01,1
1,1,2,0,1,7948,7166.0,480.0,360.0,1.0,0,15114.0,1.3333333333333333,31.4875,1
1,0,0,0,0,4680,2087.0,128.0,360.0,1.0,1,6767.0,0.35555555555555557,52.8671875,0
1,1,2,0,1,17500,0.0,400.0,360.0,1.0,0,17500.0,1.1111111111111112,43.75,1
1,1,0,0,0,3775,0.0,110.0,360.0,1.0,1,3775.0,0.3055555555555556,34.31818181818182,1
1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,1,6715.0,0.44722222222222224,41.70807453416149,1
1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1,3981.0,0.2611111111111111,42.351063829787236,1
1,0,0,1,0,6783,0.0,130.0,360.0,1.0,1,6783.0,0.3611111111111111,52.176923076923075,1
1,1,0,0,0,1025,5500.0,216.0,360.0,1.0,0,6525.0,0.6,30.208333333333332,1
1,1,3,0,0,4281,0.0,100.0,360.0,1.0,2,4281.0,0.2777777777777778,42.81,1
1,0,2,0,0,3588,0.0,110.0,360.0,0.0,0,3588.0,0.3055555555555556,32.61818181818182,0
1,0,1,0,0,11250,0.0,196.0,360.0,1.0,1,11250.0,0.5444444444444444,57.39795918367347,0
0,0,0,1,1,18165,0.0,125.0,360.0,1.0,2,18165.0,0.3472222222222222,145.32,1
1,0,0,1,0,2550,2042.0,126.0,360.0,1.0,0,4592.0,0.35,36.44444444444444,1
1,1,0,0,0,6133,3906.0,324.0,360.0,1.0,2,10039.0,0.9,30.984567901234566,1
1,0,2,0,0,3617,0.0,107.0,360.0,1.0,1,3617.0,0.2972222222222222,33.80373831775701,1
1,1,0,1,0,2917,536.0,66.0,360.0,1.0,0,3453.0,0.18333333333333332,52.31818181818182,0
1,1,3,0,0,6417,0.0,157.0,180.0,1.0,0,6417.0,0.8722222222222222,40.87261146496815,1
0,1,1,0,0,4608,2845.0,140.0,180.0,1.0,1,7453.0,0.7777777777777778,53.23571428571429,1
0,0,0,0,0,2138,0.0,99.0,360.0,0.0,1,2138.0,0.275,21.595959595959595,0
0,0,1,0,0,3652,0.0,95.0,360.0,1.0,1,3652.0,0.2638888888888889,38.44210526315789,1
1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,2,4763.0,0.35555555555555557,37.2109375,1
0,1,0,1,0,3017,663.0,102.0,360.0,1.0,1,3680.0,0.2833333333333333,36.07843137254902,1
1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,0,4718.0,0.4305555555555556,30.438709677419354,1
1,0,0,1,0,3358,0.0,80.0,36.0,1.0,1,3358.0,2.2222222222222223,41.975,0
1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,0,4309.0,0.4027777777777778,29.717241379310344,1
0,0,0,0,0,5000,0.0,103.0,360.0,0.0,1,5000.0,0.2861111111111111,48.54368932038835,0
1,1,0,0,0,2785,2016.0,110.0,360.0,1.0,0,4801.0,0.3055555555555556,43.64545454545455,1
1,1,2,0,1,6633,0.0,128.0,360.0,0.0,0,6633.0,0.35555555555555557,51.8203125,0
1,1,1,1,0,2492,2375.0,128.0,360.0,1.0,0,4867.0,0.35555555555555557,38.0234375,1
1,1,1,0,0,3333,3250.0,158.0,360.0,1.0,2,6583.0,0.4388888888888889,41.664556962025316,1
1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,2,4787.0,0.5027777777777778,26.447513812154696,0
1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,0,7859.0,0.7333333333333333,59.53787878787879,0
1,1,1,0,0,5468,1032.0,26.0,360.0,1.0,1,6500.0,0.07222222222222222,250.0,1
0,0,0,0,0,2667,1625.0,84.0,360.0,1.0,2,4292.0,0.23333333333333334,51.095238095238095,1
1,1,3,0,1,10139,0.0,260.0,360.0,1.0,1,10139.0,0.7222222222222222,38.996153846153845,1
1,1,0,0,0,3887,2669.0,162.0,360.0,1.0,1,6556.0,0.45,40.46913580246913,1
0,1,0,0,0,4180,2306.0,182.0,360.0,1.0,1,6486.0,0.5055555555555555,35.637362637362635,1
1,1,2,1,0,3675,242.0,108.0,360.0,1.0,1,3917.0,0.3,36.26851851851852,1
0,1,1,0,1,19484,0.0,600.0,360.0,1.0,1,19484.0,1.6666666666666667,32.473333333333336,1
1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,0,7977.0,0.5861111111111111,37.80568720379147,1
1,0,0,1,1,5800,0.0,132.0,360.0,1.0,1,5800.0,0.36666666666666664,43.93939393939394,1
1,1,2,0,0,8799,0.0,258.0,360.0,0.0,2,8799.0,0.7166666666666667,34.104651162790695,0
1,1,0,1,0,4467,0.0,120.0,360.0,1.0,0,4467.0,0.3333333333333333,37.225,1
1,0,0,0,0,3333,0.0,70.0,360.0,1.0,2,3333.0,0.19444444444444445,47.614285714285714,1
1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,0,5900.0,0.3416666666666667,47.96747967479675,0
0,0,0,0,0,2378,0.0,9.0,360.0,1.0,2,2378.0,0.025,264.22222222222223,0
1,1,0,0,0,3166,2064.0,104.0,360.0,0.0,2,5230.0,0.28888888888888886,50.28846153846154,0
1,1,1,0,0,3417,1750.0,186.0,360.0,1.0,2,5167.0,0.5166666666666667,27.77956989247312,1
1,1,0,0,0,5116,1451.0,165.0,360.0,0.0,2,6567.0,0.4583333333333333,39.8,0
1,1,2,0,0,16666,0.0,275.0,360.0,1.0,2,16666.0,0.7638888888888888,60.60363636363636,1
1,1,2,1,0,6125,1625.0,187.0,480.0,1.0,1,7750.0,0.38958333333333334,41.44385026737968,0
1,1,3,0,0,6406,0.0,150.0,360.0,1.0,1,6406.0,0.4166666666666667,42.70666666666666,0
1,1,2,0,0,3159,461.0,108.0,84.0,1.0,2,3620.0,1.2857142857142858,33.51851851851852,1
1,1,0,0,0,3087,2210.0,136.0,360.0,0.0,1,5297.0,0.37777777777777777,38.9485294117647,0
1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,2,5968.0,0.3055555555555556,54.25454545454546,1
1,1,1,0,0,1782,2232.0,107.0,360.0,1.0,0,4014.0,0.2972222222222222,37.51401869158879,1
1,0,0,0,0,3182,2917.0,161.0,360.0,1.0,2,6099.0,0.44722222222222224,37.88198757763975,1
1,1,2,0,0,6540,0.0,205.0,360.0,1.0,1,6540.0,0.5694444444444444,31.902439024390244,1
1,0,0,0,0,1836,33837.0,90.0,360.0,1.0,2,35673.0,0.25,396.3666666666667,0
0,1,0,0,0,3166,0.0,36.0,360.0,1.0,1,3166.0,0.1,87.94444444444444,1
1,1,1,0,0,1880,0.0,61.0,360.0,1.0,0,1880.0,0.16944444444444445,30.81967213114754,0
1,1,1,0,0,2787,1917.0,146.0,360.0,0.0,0,4704.0,0.40555555555555556,32.21917808219178,0
1,1,1,0,0,4283,3000.0,172.0,84.0,1.0,0,7283.0,2.0476190476190474,42.343023255813954,0
1,1,0,0,0,2297,1522.0,104.0,360.0,1.0,2,3819.0,0.28888888888888886,36.72115384615385,1
0,0,0,1,0,2165,0.0,70.0,360.0,1.0,1,2165.0,0.19444444444444445,30.928571428571427,1
1,0,0,0,0,4750,0.0,94.0,360.0,1.0,1,4750.0,0.2611111111111111,50.53191489361702,1
1,1,2,0,1,2726,0.0,106.0,360.0,0.0,1,2726.0,0.29444444444444445,25.71698113207547,0
1,1,0,0,0,3000,3416.0,56.0,180.0,1.0,1,6416.0,0.3111111111111111,114.57142857142857,1
1,1,2,0,1,6000,0.0,205.0,240.0,1.0,1,6000.0,0.8541666666666666,29.26829268292683,0
1,0,3,0,1,9357,0.0,292.0,360.0,1.0,1,9357.0,0.8111111111111111,32.044520547945204,1
1,1,0,0,0,3859,3300.0,142.0,180.0,1.0,0,7159.0,0.7888888888888889,50.41549295774648,1
1,1,0,0,1,16120,0.0,260.0,360.0,1.0,2,16120.0,0.7222222222222222,62.0,1
1,0,0,1,0,3833,0.0,110.0,360.0,1.0,0,3833.0,0.3055555555555556,34.845454545454544,1
1,1,2,1,1,6383,1000.0,187.0,360.0,1.0,0,7383.0,0.5194444444444445,39.481283422459896,0
1,0,0,0,0,2987,0.0,88.0,360.0,0.0,1,2987.0,0.24444444444444444,33.94318181818182,0
1,1,0,0,1,9963,0.0,180.0,360.0,1.0,0,9963.0,0.5,55.35,1
1,1,2,0,0,5780,0.0,192.0,360.0,1.0,2,5780.0,0.5333333333333333,30.104166666666668,1
0,0,3,0,0,416,41667.0,350.0,180.0,1.0,2,42083.0,1.9444444444444444,120.23714285714286,0
1,1,0,1,0,2894,2792.0,155.0,360.0,1.0,0,5686.0,0.4305555555555556,36.68387096774194,1
1,1,3,0,0,5703,0.0,128.0,360.0,1.0,2,5703.0,0.35555555555555557,44.5546875,1
1,0,0,0,0,3676,4301.0,172.0,360.0,1.0,0,7977.0,0.4777777777777778,46.377906976744185,1
0,1,1,0,0,12000,0.0,496.0,360.0,1.0,1,12000.0,1.3777777777777778,24.193548387096776,1
1,1,0,1,0,2400,3800.0,128.0,180.0,1.0,2,6200.0,0.7111111111111111,48.4375,0
1,1,1,0,0,3400,2500.0,173.0,360.0,1.0,1,5900.0,0.48055555555555557,34.104046242774565,1
1,1,2,1,0,3987,1411.0,157.0,360.0,1.0,0,5398.0,0.4361111111111111,34.382165605095544,1
1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,0,5182.0,0.3,47.98148148148148,1
0,0,0,0,0,2900,0.0,71.0,360.0,1.0,0,2900.0,0.19722222222222222,40.84507042253521,1
1,1,3,0,0,4106,0.0,40.0,180.0,1.0,0,4106.0,0.2222222222222222,102.65,1
1,1,1,0,0,8072,240.0,253.0,360.0,1.0,2,8312.0,0.7027777777777777,32.85375494071146,1
1,1,2,0,0,7583,0.0,187.0,360.0,1.0,2,7583.0,0.5194444444444445,40.55080213903744,1
0,0,0,0,1,4583,0.0,133.0,360.0,0.0,1,4583.0,0.36944444444444446,34.45864661654135,0
